"Start","Stop","Length","Frame"
25873213,25873569,357,1
25887433,25887795,363,1
25935439,25935957,519,1
25956355,25956669,315,1
25957090,25957512,423,1
25998244,25998618,375,1
26041699,26042016,318,1
26042317,26042817,501,1
26044066,26044407,342,1
26056387,26056749,363,1
26121706,26122005,300,1
26122159,26122491,333,1
26150575,26150928,354,1
26163691,26164038,348,1
26183884,26184318,435,1
26200804,26201103,300,1
26207422,26207790,369,1
26244445,26244747,303,1
26320432,26320782,351,1
26321923,26322270,348,1
26330128,26330436,309,1
26330581,26330928,348,1
26425180,26425500,321,1
26431171,26431488,318,1
26442466,26442774,309,1
26485516,26485950,435,1
26592559,26592858,300,1
26636719,26637018,300,1
26643355,26643693,339,1
26671330,26671719,390,1
26677207,26677596,390,1
26694235,26694585,351,1
26709673,26710452,780,1
26747176,26747778,603,1
26776636,26777025,390,1
26786689,26788749,2061,1
26813941,26814330,390,1
26823238,26823624,387,1
26843143,26843493,351,1
26880934,26881257,324,1
26885584,26886066,483,1
26886694,26887296,603,1
26936743,26937045,303,1
26943007,26943408,402,1
26944570,26944911,342,1
26946739,26947173,435,1
26977030,26977476,447,1
27003703,27004422,720,1
27005032,27005370,339,1
27005395,27006204,810,1
27014959,27015267,309,1
27044023,27044364,342,1
27048421,27048744,324,1
27071317,27071712,396,1
27072568,27072891,324,1
27092932,27093450,519,1
27105244,27105570,327,1
27127333,27127692,360,1
27221509,27221937,429,1
27225454,27225807,354,1
27227281,27227634,354,1
27234844,27235191,348,1
27265705,27266088,384,1
27266971,27267306,336,1
27272077,27272445,369,1
27334006,27334434,429,1
27351241,27351549,309,1
27414559,27414870,312,1
27443998,27444387,390,1
27477592,27477963,372,1
27539509,27539847,339,1
27563977,27564291,315,1
27573415,27573780,366,1
27588469,27588810,342,1
27618982,27619305,324,1
27622213,27622542,330,1
27632389,27632706,318,1
27633244,27633720,477,1
27773275,27773592,318,1
27803506,27803823,318,1
27843058,27843384,327,1
27857854,27858189,336,1
27880006,27880335,330,1
27914242,27914589,348,1
27980389,27980688,300,1
28063942,28064724,783,1
28131853,28132350,498,1
28204159,28204818,660,1
28285702,28286004,303,1
28319005,28319331,327,1
28380793,28381119,327,1
28391863,28392216,354,1
28398463,28398762,300,1
28403851,28404180,330,1
28404277,28404681,405,1
28417270,28418859,1590,1
28429915,28430301,387,1
28453744,28454052,309,1
28544716,28545018,303,1
28622410,28622964,555,1
28684030,28684416,387,1
28733485,28733886,402,1
28797358,28797816,459,1
28852408,28852773,366,1
28902385,28902747,363,1
28907428,28907745,318,1
28958380,28958805,426,1
29007340,29007678,339,1
29043892,29044191,300,1
29059240,29059554,315,1
29090248,29090592,345,1
29119612,29119989,378,1
29156410,29156763,354,1
29174212,29174553,342,1
29195551,29195865,315,1
29230330,29230851,522,1
29325514,29325840,327,1
29326708,29327013,306,1
29397601,29397975,375,1
29442820,29443170,351,1
29450959,29451264,306,1
29497861,29498286,426,1
29549461,29549832,372,1
29650225,29650704,480,1
29674156,29674632,477,1
29703799,29704104,306,1
29729668,29729979,312,1
29731801,29732106,306,1
29742352,29742651,300,1
29787127,29787456,330,1
29798224,29798571,348,1
29829271,29829615,345,1
29864746,29865159,414,1
29919616,29919918,303,1
29970901,29971533,633,1
29998144,29998782,639,1
30006382,30006738,357,1
30037513,30037983,471,1
30053026,30053961,936,1
30054172,30055419,1248,1
30055456,30056139,684,1
30068389,30068697,309,1
30089152,30089463,312,1
30159748,30160074,327,1
30172519,30172872,354,1
30173431,30173733,303,1
30208645,30208965,321,1
30238960,30239292,333,1
30259843,30260169,327,1
30350023,30350364,342,1
30365344,30365781,438,1
30385813,30386118,306,1
30401023,30401364,342,1
30401914,30402258,345,1
30592390,30592728,339,1
30607909,30608220,312,1
30668977,30669297,321,1
30683218,30683568,351,1
30691252,30691599,348,1
30726727,30727035,309,1
30805984,30806289,306,1
30930250,30930579,330,1
30944854,30945159,306,1
30982507,30982809,303,1
30992887,30993231,345,1
31181992,31182390,399,1
31191892,31192428,537,1
31196080,31196406,327,1
31307830,31308129,300,1
31317394,31317699,306,1
31333234,31333587,354,1
31345489,31345791,303,1
31392550,31392903,354,1
31415146,31415472,327,1
31484914,31485222,309,1
31507234,31507608,375,1
31509808,31510167,360,1
31532266,31532625,360,1
31557331,31557861,531,1
31624084,31624464,381,1
31638853,31639158,306,1
31664059,31664568,510,1
31666453,31666755,303,1
31695382,31695684,303,1
31747807,31748142,336,1
31764403,31764741,339,1
31784509,31784871,363,1
31788922,31789251,330,1
31792495,31792854,360,1
31806115,31806426,312,1
31808080,31808424,345,1
31817134,31817850,717,1
31847728,31848126,399,1
31860697,31861020,324,1
31938784,31939164,381,1
32012992,32013552,561,1
32013850,32014215,366,1
32014273,32014755,483,1
32037064,32037366,303,1
32054449,32054814,366,1
32061919,32062326,408,1
32073862,32074200,339,1
32080963,32081373,411,1
32085517,32086182,666,1
32087200,32087520,321,1
32087560,32087937,378,1
32121535,32121897,363,1
32127532,32127942,411,1
32246227,32246535,309,1
32259817,32260230,414,1
32264770,32266533,1764,1
32275561,32275932,372,1
32294155,32294616,462,1
32380186,32380548,363,1
32391907,32392350,444,1
32410378,32410746,369,1
32412301,32412621,321,1
32443246,32443632,387,1
32444668,32444973,306,1
32467594,32468388,795,1
32592511,32593068,558,1
32626915,32627232,318,1
32660332,32660679,348,1
32700037,32700345,309,1
32727928,32728302,375,1
32748802,32749143,342,1
32754394,32754951,558,1
32773303,32773611,309,1
32776603,32776971,369,1
32780824,32781201,378,1
32816509,32817003,495,1
32818081,32818971,891,1
32873464,32874021,558,1
32874385,32874705,321,1
32890294,32891811,1518,1
32907106,32907513,408,1
32914018,32914356,339,1
32921170,32921562,393,1
32928889,32929248,360,1
32953423,32954505,1083,1
33025978,33026409,432,1
33057406,33057867,462,1
33096547,33096975,429,1
33097063,33097374,312,1
33100894,33101313,420,1
33113815,33114114,300,1
33146101,33146451,351,1
33158974,33159312,339,1
33171604,33171927,324,1
33204793,33205185,393,1
33218533,33218832,300,1
33253870,33254211,342,1
33275308,33275673,366,1
33277144,33277542,399,1
33279208,33279549,342,1
33285871,33286209,339,1
33300601,33300942,342,1
33347260,33347610,351,1
33370816,33371184,369,1
33439585,33440388,804,1
33440530,33440907,378,1
33448363,33449058,696,1
33449101,33449772,672,1
33450079,33450573,495,1
33504853,33505275,423,1
33511750,33512352,603,1
33557035,33557403,369,1
33674842,33675399,558,1
33676096,33677499,1404,1
33708388,33708690,303,1
33745204,33745677,474,1
33762010,33762444,435,1
33783631,33784011,381,1
33796183,33796497,315,1
33901009,33901440,432,1
33913342,33913653,312,1
33928222,33928800,579,1
33934645,33935127,483,1
33987238,33987561,324,1
33999067,33999504,438,1
34008910,34009233,324,1
34025056,34025502,447,1
34037191,34037499,309,1
34066900,34067238,339,1
34070392,34070769,378,1
34079398,34079736,339,1
34090633,34090941,309,1
34096477,34097241,765,1
34124542,34125018,477,1
34134790,34135506,717,1
34170943,34171290,348,1
34181416,34181967,552,1
34198165,34198467,303,1
34228486,34228797,312,1
34233367,34233717,351,1
34256113,34256460,348,1
34289704,34290129,426,1
34307719,34308054,336,1
34309300,34309617,318,1
34334758,34335072,315,1
34341184,34341498,315,1
34351105,34351434,330,1
34450582,34450914,333,1
34524241,34524615,375,1
34592512,34592835,324,1
34635358,34635846,489,1
34682956,34683258,303,1
34683409,34683960,552,1
34685839,34686453,615,1
34693819,34694688,870,1
34707166,34707543,378,1
34730350,34730880,531,1
34733176,34733490,315,1
34735963,34736472,510,1
34762225,34762770,546,1
34780003,34780374,372,1
34793296,34793715,420,1
34863841,34864173,333,1
34942399,34942707,309,1
34951030,34951386,357,1
35049829,35050161,333,1
35094040,35094375,336,1
35105089,35105835,747,1
35106037,35107068,1032,1
35108395,35109120,726,1
35153086,35153445,360,1
35188801,35189118,318,1
35206027,35206446,420,1
35215918,35216394,477,1
35230174,35231268,1095,1
35235046,35235387,342,1
35262862,35263221,360,1
35282350,35282748,399,1
35283892,35284191,300,1
35343133,35343435,303,1
35394073,35394465,393,1
35400403,35400705,303,1
35456077,35456487,411,1
35456551,35457255,705,1
35588110,35588538,429,1
35604616,35604930,315,1
35611333,35612130,798,1
35664337,35664642,306,1
35688925,35689389,465,1
35700412,35700729,318,1
35729296,35729649,354,1
35734411,35734806,396,1
35738488,35738796,309,1
35767612,35768022,411,1
35878939,35879256,318,1
35881837,35882196,360,1
35900413,35900727,315,1
35921182,35921598,417,1
36017068,36017412,345,1
36044044,36044373,330,1
36104500,36104886,387,1
36112765,36113205,441,1
36114886,36115227,342,1
36211525,36211971,447,1
36270244,36270666,423,1
36300115,36301458,1344,1
36301912,36302226,315,1
36303466,36303768,303,1
36325177,36325566,390,1
36326365,36326781,417,1
36339544,36339861,318,1
36390808,36391356,549,1
36410890,36411276,387,1
36435805,36436161,357,1
36436969,36437682,714,1
36448147,36448491,345,1
36450535,36450846,312,1
36503452,36503790,339,1
36615646,36615960,315,1
36619630,36619986,357,1
36621451,36621864,414,1
36630844,36631182,339,1
36634174,36634527,354,1
36635329,36635703,375,1
36672046,36672354,309,1
36737617,36737952,336,1
36747424,36747741,318,1
36763807,36764109,303,1
36779485,36779814,330,1
36787408,36788043,636,1
36818758,36819105,348,1
36831607,36831927,321,1
36833548,36833853,306,1
36850237,36850554,318,1
37059829,37060131,303,1
37109410,37109751,342,1
37125862,37126269,408,1
37134658,37135017,360,1
37225423,37225737,315,1
37342921,37343541,621,1
37360168,37360491,324,1
37394509,37394811,303,1
37404433,37404888,456,1
37408843,37409190,348,1
37411063,37411374,312,1
37417267,37417626,360,1
37420231,37420587,357,1
37436131,37436481,351,1
37447765,37448076,312,1
37453828,37454373,546,1
37480168,37480527,360,1
37511953,37512495,543,1
37517989,37518657,669,1
37532083,37532442,360,1
37566397,37566759,363,1
37567201,37567518,318,1
37621369,37621707,339,1
37641400,37641873,474,1
37669852,37670196,345,1
37700890,37701222,333,1
37713931,37714236,306,1
37722685,37723020,336,1
37723504,37723821,318,1
37750408,37750746,339,1
37781845,37782249,405,1
37795285,37795902,618,1
37808293,37808655,363,1
37819786,37820109,324,1
37828843,37829157,315,1
37856929,37857243,315,1
37862809,37863387,579,1
37905883,37906227,345,1
37940965,37941288,324,1
37991587,37991886,300,1
37992316,37992795,480,1
37994179,37994661,483,1
37995298,37995630,333,1
38001205,38001738,534,1
38003827,38004459,633,1
38010523,38010906,384,1
38017327,38017710,384,1
38021698,38022021,324,1
38037418,38037981,564,1
38059021,38059329,309,1
38062114,38062446,333,1
38081011,38081385,375,1
38084158,38084634,477,1
38107510,38107941,432,1
38117770,38118159,390,1
38118607,38118918,312,1
38122276,38122605,330,1
38126383,38126802,420,1
38132950,38133303,354,1
38138662,38139186,525,1
38142118,38142483,366,1
38161135,38161443,309,1
38161579,38162172,594,1
38175229,38175540,312,1
38178301,38178717,417,1
38239603,38240148,546,1
38263510,38263818,309,1
38266336,38266656,321,1
38269753,38270070,318,1
38278231,38278587,357,1
38292754,38293125,372,1
38296624,38297025,402,1
38302186,38302536,351,1
38312374,38312682,309,1
38313553,38313939,387,1
38315449,38315808,360,1
38323558,38323875,318,1
38370757,38371239,483,1
38372419,38372769,351,1
38385808,38386296,489,1
38408791,38409765,975,1
38422165,38422884,720,1
38423650,38423994,345,1
38424022,38424429,408,1
38452987,38453343,357,1
38459575,38460033,459,1
38463853,38464167,315,1
38494702,38495253,552,1
38501677,38502003,327,1
38538493,38538933,441,1
38542390,38542914,525,1
38551363,38551992,630,1
38557387,38557863,477,1
38560048,38560593,546,1
38573767,38574465,699,1
38576530,38576832,303,1
38577055,38577375,321,1
38594140,38594649,510,1
38598154,38598453,300,1
38598745,38599167,423,1
38600566,38600934,369,1
38604640,38604993,354,1
38612344,38612688,345,1
38617972,38618403,432,1
38620954,38621337,384,1
38622121,38622513,393,1
38632387,38632734,348,1
38635108,38635407,300,1
38649112,38650038,927,1
38693509,38693901,393,1
38694964,38695281,318,1
38722546,38723010,465,1
38762674,38763000,327,1
38764087,38764455,369,1
38843263,38843691,429,1
38877016,38877846,831,1
38896873,38897325,453,1
38902321,38902644,324,1
38924041,38924346,306,1
38927596,38927928,333,1
38936047,38936607,561,1
39003988,39004332,345,1
39023704,39024015,312,1
39024745,39025056,312,1
39049735,39050070,336,1
39052174,39052605,432,1
39089554,39089856,303,1
39102496,39102930,435,1
39121054,39121353,300,1
39125359,39125736,378,1
39136642,39137064,423,1
39138151,39138555,405,1
39140428,39140784,357,1
39143542,39143958,417,1
39147622,39148068,447,1
39148201,39148512,312,1
39154417,39154947,531,1
39192748,39193203,456,1
39216706,39217248,543,1
39228874,39229173,300,1
39238360,39238737,378,1
39239137,39239457,321,1
39264022,39264330,309,1
39268873,39269193,321,1
39277357,39277668,312,1
39280969,39281304,336,1
39308509,39309087,579,1
39332332,39333399,1068,1
39357070,39357438,369,1
39357439,39357900,462,1
39377416,39377838,423,1
39384688,39385023,336,1
39400942,39401247,306,1
39406828,39407166,339,1
39447751,39448068,318,1
39468601,39468912,312,1
39469018,39469323,306,1
39490522,39490884,363,1
39507799,39508218,420,1
39556285,39556794,510,1
39564418,39564747,330,1
39571345,39571890,546,1
39588259,39588558,300,1
39617989,39618309,321,1
39624427,39624756,330,1
39625552,39625878,327,1
39688156,39688623,468,1
39767770,39768135,366,1
39779788,39780186,399,1
39797752,39798129,378,1
39798475,39798795,321,1
39803923,39804339,417,1
39809275,39809805,531,1
39813127,39813441,315,1
39844663,39844992,330,1
39861871,39862233,363,1
39863875,39864666,792,1
39928507,39928857,351,1
39958369,39958863,495,1
39973162,39973740,579,1
39975739,39976200,462,1
39985018,39986160,1143,1
39986767,39987105,339,1
39994219,39994518,300,1
40012855,40013298,444,1
40023502,40023942,441,1
40033912,40034667,756,1
40078750,40079055,306,1
40090891,40091217,327,1
40095571,40095969,399,1
40136752,40137252,501,1
40137289,40137786,498,1
40139542,40139901,360,1
40148275,40148577,303,1
40150648,40151055,408,1
40161250,40161630,381,1
40171891,40172364,474,1
40177024,40177335,312,1
40182127,40182594,468,1
40185343,40185651,309,1
40189975,40190505,531,1
40230883,40231308,426,1
40275721,40276815,1095,1
40309942,40310250,309,1
40346215,40346754,540,1
40353619,40354101,483,1
40356433,40356753,321,1
40369693,40370037,345,1
40380244,40380699,456,1
40415725,40416039,315,1
40422916,40423257,342,1
40471933,40472301,369,1
40481983,40482414,432,1
40515937,40516863,927,1
40517794,40518168,375,1
40527001,40527300,300,1
40532104,40533090,987,1
40561624,40562280,657,1
40563208,40563513,306,1
40590727,40591164,438,1
40605679,40606014,336,1
40615495,40615932,438,1
40616197,40616511,315,1
40653226,40653738,513,1
40696543,40696923,381,1
40713619,40714002,384,1
40750153,40750644,492,1
40771738,40772058,321,1
40776634,40777050,417,1
40795174,40795533,360,1
40800601,40800924,324,1
40804129,40804494,366,1
40827796,40828110,315,1
40877686,40878012,327,1
40939633,40939995,363,1
40960831,40961133,303,1
40992088,40992414,327,1
40998568,40998909,342,1
40999381,40999692,312,1
41013811,41014278,468,1
41046640,41047047,408,1
41050366,41050767,402,1
41084113,41084541,429,1
41097898,41098341,444,1
41101603,41102292,690,1
41120062,41120457,396,1
41199070,41199480,411,1
41224534,41224851,318,1
41243392,41243715,324,1
41248585,41249247,663,1
41342749,41343120,372,1
41352898,41353239,342,1
41367955,41368257,303,1
41373415,41373816,402,1
41374042,41374716,675,1
41374957,41375745,789,1
41377309,41378169,861,1
41423842,41424315,474,1
41436493,41436834,342,1
41446153,41446782,630,1
41448721,41449284,564,1
41508952,41509461,510,1
41519716,41520042,327,1
41522017,41522568,552,1
41575768,41576097,330,1
41578648,41579043,396,1
41598442,41598777,336,1
41600341,41600646,306,1
41620018,41620386,369,1
41620993,41621370,378,1
41647897,41648376,480,1
41680264,41680563,300,1
41684455,41684793,339,1
41719384,41719704,321,1
41737243,41737638,396,1
41772475,41774922,2448,1
41828626,41829615,990,1
41844193,41844570,378,1
41856535,41856897,363,1
41879437,41879862,426,1
41925334,41925747,414,1
41944921,41945610,690,1
41971711,41972100,390,1
41977837,41978163,327,1
41990497,41990799,303,1
42042961,42043431,471,1
42043975,42044346,372,1
42048388,42048885,498,1
42097957,42098268,312,1
42134425,42134745,321,1
42154360,42154746,387,1
42171946,42172245,300,1
42174508,42174912,405,1
42187489,42187815,327,1
42196735,42197052,318,1
42198937,42199359,423,1
42211573,42211875,303,1
42216193,42216525,333,1
42219247,42219600,354,1
42223075,42223737,663,1
42239797,42240543,747,1
42240607,42242448,1842,1
42343765,42344073,309,1
42349102,42349416,315,1
42390388,42390729,342,1
42403198,42403515,318,1
42405490,42405852,363,1
42409945,42410256,312,1
42410350,42410709,360,1
42416824,42417231,408,1
42421612,42421941,330,1
42446848,42447258,411,1
42472609,42472944,336,1
42473002,42473766,765,1
42483250,42483591,342,1
42484486,42484785,300,1
42492583,42493059,477,1
42502237,42502557,321,1
42507853,42508329,477,1
42515902,42516237,336,1
42523579,42523944,366,1
42525841,42526173,333,1
42526555,42527004,450,1
42527755,42528174,420,1
42549730,42550071,342,1
42590065,42590451,387,1
42672499,42672948,450,1
42688885,42689193,309,1
42689227,42689622,396,1
42693145,42693495,351,1
42697585,42697995,411,1
42703600,42703974,375,1
42709399,42709902,504,1
42722728,42723036,309,1
42754153,42754500,348,1
42811294,42811611,318,1
42870949,42871314,366,1
42875389,42875907,519,1
42889543,42890172,630,1
42903955,42904527,573,1
42909631,42910023,393,1
42914398,42915354,957,1
42974062,42974547,486,1
42994201,42994650,450,1
43000063,43000557,495,1
43026268,43026585,318,1
43052539,43053099,561,1
43065673,43066689,1017,1
43066753,43069416,2664,1
43069474,43070226,753,1
43071292,43071705,414,1
43074841,43075158,318,1
